avgLineLength,stdDevLineLength,maxDecisionTokens,numLiteralsDensity,nestingDepth,maxDepthASTNode,branchingFactor,avgParams,stdDevNumParams,avgFunctionLength,avgIdentifierLength,nttf_Module,nttf_FunctionDef,nttf_Assign,nttf_For,nttf_Expr,nttf_arguments,nttf_Name,nttf_Call,nttf_List,nttf_Subscript,nttf_Attribute,nttf_Tuple,nttf_ListComp,nttf_comprehension,ntad_Module,ntad_FunctionDef,ntad_Assign,ntad_For,ntad_Expr,ntad_arguments,ntad_Name,ntad_Call,ntad_List,ntad_Subscript,ntad_Attribute,ntad_Tuple,ntad_ListComp,ntad_comprehension,numKeywordsDensity,def_Density,for_Density,in_Density,sloc,numVariablesDensity,numFunctionsDensity,numInputStmtsDensity,numAssignmentStmtDensity,numFunctionCallsDensity,numStatementsDensity,numClassesDensity,cyclomaticComplexity,maintainabilityIndex,ntad_DictComp,nttf_keyword,nttf_Set,nttf_ClassDef,nttf_ExceptHandler,while_Density,nttf_Starred,yield_Density,elif_Density,break_Density,nttf_While,nttf_BoolOp,nttf_Compare,class_Density,nttf_SetComp,ntad_Return,nttf_JoinedStr,nttf_UnaryOp,from_Density,nttf_Import,True_Density,nttf_FormattedValue,nttf_IfExp,is_Density,ntad_ImportFrom,ntad_Starred,ntad_Try,ntad_UnaryOp,ntad_While,pass_Density,ntad_ExceptHandler,nttf_Return,nttf_Yield,ntad_BoolOp,nttf_DictComp,import_Density,try_Density,nttf_ImportFrom,None_Density,except_Density,ntad_JoinedStr,nttf_Try,nttf_Lambda,ntad_Lambda,ntad_Compare,ntad_IfExp,nttf_arg,ntad_arg,ntad_Import,return_Density,ntad_Delete,nttf_If,ntad_GeneratorExp,nttf_GeneratorExp,not_Density,continue_Density,global_Density,ntad_ClassDef,ntad_SetComp,ntad_Yield,ntad_If,nttf_BinOp,nttf_AugAssign,ntad_FormattedValue,ntad_Dict,ntad_Set,else_Density,and_Density,if_Density,ntad_Slice,ntad_keyword,nttf_Slice,or_Density,nttf_Delete,nttf_Dict,False_Density,del_Density,lambda_Density,as_Density,ntad_AugAssign,ntad_BinOp,filename,label
23.62,10.53,8,0.67,6,10,1.75,0.0,0,0.0,2.45,1,0,12,3,5,0,70,29,1,4,9,1,0,1,0.0,0,2.92,2.0,3.6,0,5.67,4.79,3.0,4.75,6.44,7.0,0,6.0,0.53,0,0.13,0.13,30,0.3,0.0,0.1,0.4,0.97,0.97,0.0,12,49.64040088024864,5.0,0,0,0,0,0.03,0,0,0.1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4.0,4,3,0,0,0,0.03,0,0.1,5.5,0,2,0,0,0,0,0,0,0,6.0,6.25,human_RESCALC_1.py,0
24.38,17.13,11,0.23,3,11,1.64,0.0,0,0.0,4.0,1,0,5,2,1,0,35,19,1,3,5,0,0,0,0.0,0,3.0,2.5,3.0,0,5.83,5.26,5.0,6.33,6.2,0,0,0,0.69,0,0.15,0.15,13,0.31,0.0,0.31,0.38,1.46,0.92,0.0,4,66.12375720067395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0.08,2.0,0,0,0,0,0.08,0.08,0,0,0.08,0,1,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.0,0,1,0,0,0,0,0,0,0.08,4.0,4.0,human_HOTEL_2.py,0
21.14,13.08,20,0.53,3,9,1.71,1.5,0.71,6.0,4.24,1,2,5,2,4,2,45,19,0,0,5,3,0,1,0.0,1.0,2.4,1.5,3.0,2.0,5.02,4.0,0,0,6.0,4.0,0,5.0,0.74,0.11,0.16,0.16,19,0.16,0.11,0.11,0.26,1.0,1.0,0.0,7,56.99735637655512,0,0,0,0,0,0.11,0,0,0,0,2,0,3,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,0,0,2,0,0,0,0.05,0,0,0,0,0,0,0,0,3.33,0,0,0,1.0,0.11,0,1,4.0,1,0,0,0,0,0,0,2.0,6,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,4.83,ai_VEGETA_2.py,1
26.25,10.72,6,0.75,1,9,1.67,0.0,0,0.0,2.8,1,0,2,1,1,0,15,8,0,0,1,1,0,0,0.0,0,1.5,1.0,2.0,0,4.33,3.38,0,0,5.0,3.0,0,0,0.5,0,0.25,0.25,4,0.25,0.0,0.5,0.5,2.0,1.0,0.0,2,76.40770895799194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,ai_CLIPLX_1.py,1
23.4,13.11,11,0.46,3,9,1.74,0.0,0,0.0,3.12,1,0,13,2,3,0,75,25,0,0,3,1,0,0,0.0,0,2.92,1.5,3.0,0,5.53,4.8,0,0,4.33,3.0,0,0,0.42,0,0.08,0.08,26,0.27,0.0,0.12,0.5,0.96,0.92,0.0,7,53.01338357314651,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,3,0,0,0,0.04,0,0,0,0,2.33,4,2,0,0,0,0.08,0,0.12,0,0,0,0.04,0,0,0,0,0,0,4.0,5.0,human_CHEFPTNT_1.py,0
15.15,8.94,6,0.62,4,9,1.75,0.0,0,0.0,2.79,1,0,6,2,1,0,33,12,0,2,1,0,0,0,0.0,0,1.83,1.5,2.0,0,4.55,3.5,0,5.5,6.0,0,0,0,0.46,0,0.15,0.15,13,0.46,0.0,0.23,0.46,0.92,1.0,0.0,5,60.78990527957728,0,0,0,0,0,0,0,0,0.08,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.5,5,2,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,4.5,5.4,human_PROSUM_2.py,0
21.2,11.55,10,0.6,2,10,1.75,0.0,0,0.0,2.69,1,0,5,2,1,0,29,11,0,0,3,1,0,0,0.0,0,1.8,1.5,2.0,0,4.28,4.09,0,0,5.33,3.0,0,0,0.4,0,0.2,0.2,10,0.3,0.0,0.2,0.5,1.1,1.0,0.0,3,64.45879787582908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.6,ai_H4_1.py,1
20.22,12.22,11,0.67,3,9,1.72,0.0,0,0.0,3.0,1,0,1,1,2,0,13,8,0,0,1,1,0,0,0.0,0,3.0,2.0,4.0,0,5.54,4.75,0,0,6.0,4.0,0,0,0.89,0,0.11,0.11,9,0.0,0.0,0.22,0.11,0.89,0.78,0.0,5,66.5025487854935,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.11,2.0,0,0,4.0,0,0,0.11,0,0,0.11,0,1,0,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2,0,0,0,0,0.11,0,0.11,0,0,0,0.11,0,0,0,0,0,0,0,6.0,human_PUPPYGM_2.py,0
19.8,10.75,23,0.5,3,9,1.74,2.0,0,12.0,3.33,1,1,9,3,2,1,46,14,0,8,2,0,1,1,0.0,1.0,2.22,1.67,2.0,2.0,4.72,3.21,0,5.25,4.0,0,3.0,4.0,0.89,0.06,0.22,0.33,18,0.33,0.06,0.17,0.5,0.78,1.0,0.0,7,58.35228093348151,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0.06,0,1,0,0,0.11,0,0,0,0,0,3.0,3,1,0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,4.0,6.0,human_DEADEND_2.py,0
32.73,24.56,6,0.91,2,10,1.77,0.0,0,0.0,2.74,1,0,8,2,1,0,48,16,3,4,2,3,2,3,0.0,0,2.12,1.5,2.0,0,5.0,4.38,4.67,5.5,6.0,3.33,3.0,4.0,1.09,0,0.45,0.45,11,0.36,0.0,0.27,0.73,1.45,1.0,0.0,8,61.84250000903538,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,4.33,ai_RKS_2.py,1
21.77,9.5,5,0.75,3,8,1.8,2.0,0,8.0,4.88,1,1,2,1,2,1,21,7,0,0,1,0,1,1,0.0,1.0,1.0,2.0,2.0,2.0,4.19,3.43,0,0,5.0,0,2.0,3.0,0.67,0.08,0.17,0.17,12,0.17,0.08,0.17,0.17,0.58,1.0,0.0,6,61.85521531694974,0,0,0,0,0,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,ai_LCKYST_2.py,1
19.0,8.15,7,0.43,3,7,1.67,1.0,0,9.0,4.18,1,1,5,2,1,1,25,9,0,0,1,0,0,0,0.0,1.0,2.2,1.5,2.0,2.0,4.16,3.33,0,0,4.0,0,0,0,0.93,0.07,0.14,0.29,14,0.21,0.07,0.14,0.36,0.64,0.93,0.0,6,62.07387166197484,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0.14,0,2,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0.07,0.07,0.14,0,0,0,0,0,0,0,0,0,0,0,4.0,ai_CHEFSIGN_2.py,1
25.92,9.41,11,0.5,3,9,1.65,0.0,0,0.0,2.64,1,0,5,3,2,0,34,18,1,2,2,2,0,0,0.0,0,2.8,1.67,4.0,0,4.94,4.44,4.0,4.0,6.0,4.0,0,0,0.67,0,0.25,0.25,12,0.17,0.0,0.42,0.42,1.5,0.92,0.0,5,64.83799495756232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2,0,0,0,0,0.08,0,0.08,5.0,0,1,0,0,0,0,0,0,0,0,4.0,human_CAMPON_2.py,0
31.22,14.04,6,2.33,3,9,2.0,0.0,0,0.0,3.38,1,0,5,1,1,0,30,10,1,6,2,1,0,0,0.0,0,1.6,1.0,4.0,0,4.93,4.3,2.0,5.17,5.0,2.0,0,0,0.44,0,0.11,0.11,9,0.33,0.0,0.22,0.56,1.11,1.0,0.0,4,62.02025383353767,0,0,0,0,0,0,0,0,0.11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5,15,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,3.87,ai_MIRTREE_2.py,1
13.32,8.13,5,0.47,2,7,1.72,0.0,0,0.0,3.0,1,0,7,0,7,0,30,12,0,0,5,1,0,0,0.0,0,1.86,0,2.0,0,3.93,3.17,0,0,4.0,2.0,0,0,0.47,0,0,0,19,0.21,0.0,0.11,0.37,0.63,0.95,0.0,3,58.162201605548745,0,0,0,0,0,0.05,0,0,0,0,1,0,2,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0,0.11,0,2,0,0,0,0,0,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0.11,0,3.8,human_MAXEP_1.py,0
17.4,10.99,6,0.44,2,9,1.66,0.0,0,0.0,2.78,1,0,4,1,2,0,21,8,0,1,2,0,1,1,0.0,0,2.0,2.0,2.0,0,4.43,3.75,0,6.0,5.0,0,3.0,4.0,0.56,0,0.22,0.22,9,0.33,0.0,0.22,0.44,0.89,1.0,0.0,4,67.43895401517055,0,0,0,0,0,0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.33,human_THREEDIF_2.py,0
20.65,15.08,7,0.4,3,10,1.75,0.0,0,15.0,5.21,1,1,4,2,2,0,26,10,0,1,2,1,0,0,0.0,1.0,3.25,3.0,2.0,0,5.38,4.6,0,5.0,6.0,5.0,0,0,0.73,0.07,0.13,0.13,15,0.2,0.07,0.13,0.27,0.67,1.0,0.0,5,60.73882817000716,0,0,0,0,0,0.07,0,0,0,0.07,1,0,1,0,0,0,0,0,0.07,0,0.07,0,0,0,1.0,0,0,0,2.0,0,0,0,0,0,0,0.07,0,1,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3,2,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,4.0,6.0,ai_RECTCNT_1.py,1
17.8,8.04,7,0.2,2,8,1.6,0.0,0,0.0,2.64,1,0,5,1,2,0,28,14,0,0,2,1,0,0,0.0,0,1.2,1.0,3.0,0,3.71,3.29,0,0,4.5,2.0,0,0,0.5,0,0.1,0.1,10,0.4,0.0,0.3,0.5,1.4,0.9,0.0,4,67.62559636858127,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,human_DEVARRAY_1.py,0
19.38,8.58,6,0.38,2,9,1.58,0.0,0,0.0,2.91,1,0,3,1,2,0,19,12,0,0,1,0,0,0,0.0,0,1.67,1.0,3.0,0,4.21,3.75,0,0,6.0,0,0,0,0.5,0,0.12,0.12,8,0.38,0.0,0.38,0.38,1.5,0.88,0.0,3,70.43408702106423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0,5.0,ai_CHEFRP_2.py,1
22.62,18.92,6,0.36,1,9,1.68,0.0,0,6.0,2.94,1,1,5,1,2,0,36,16,0,1,3,1,0,2,0.0,1.0,1.8,1.0,2.0,0,4.94,3.75,0,6.0,6.67,6.0,0,5.0,1.0,0.09,0.27,0.36,11,0.45,0.09,0.27,0.45,1.45,1.0,0.0,5,62.730693558499205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.09,0,1,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,4.0,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,2.0,6.17,ai_AVGPR_2.py,1
27.68,11.58,6,0.17,3,9,1.67,2.0,0,9.0,4.6,1,1,11,2,3,1,53,19,1,8,4,1,0,0,0.0,1.0,2.45,1.5,2.0,2.0,4.57,3.79,2.0,4.62,5.25,4.0,0,0,0.33,0.06,0.11,0.11,18,0.39,0.06,0.22,0.61,1.06,1.0,0.0,4,67.33817411133128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,ai_FASTFOOD_1.py,1
23.92,12.41,6,0.73,3,8,1.8,2.0,0,6.0,5.15,1,1,4,2,1,1,24,8,1,0,1,1,0,0,0.0,1.0,1.75,1.5,2.0,2.0,3.92,3.38,3.0,0,5.0,3.0,0,0,0.64,0.09,0.18,0.18,11,0.27,0.09,0.18,0.36,0.73,1.0,0.0,4,67.28265401280676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0.09,0,1,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,4.0,0,ai_SDSQUARE_1.py,1
32.55,18.74,21,0.69,7,13,1.78,0.0,0,30.0,2.5,1,1,9,3,6,0,99,37,0,0,7,2,1,1,0.0,1.0,3.22,2.67,5.83,0,7.44,7.03,0,0,6.86,4.5,4.0,5.0,0.94,0.03,0.12,0.12,32,0.31,0.03,0.16,0.28,1.16,0.97,0.0,25,44.79854627500979,0,0,0,0,0,0,0,0,0.19,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5.5,2,4,0,0,0,0.03,0.38,0.06,0,0,0,0,0,0,0,0,0,0,6.5,5.0,ai_CENS20G_1.py,1
21.7,15.8,6,0.75,1,9,1.79,2.0,0,2.0,3.33,1,1,3,1,1,1,24,10,0,0,3,1,0,0,0.0,1.0,1.67,1.0,2.0,2.0,4.88,3.7,0,0,5.33,3.0,0,0,0.62,0.12,0.12,0.12,8,0.25,0.12,0.25,0.38,1.25,1.0,0.0,2,65.28969490970992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,ai_J7_2.py,1
20.5,15.48,23,1.3,2,9,1.85,0.0,0,0.0,2.9,1,0,5,1,3,0,25,10,0,7,3,0,0,0,0.0,0,2.2,1.0,2.33,0,4.8,3.6,0,5.43,5.0,0,0,0,0.9,0,0.1,0.1,10,0.3,0.0,0.2,0.5,1.0,1.0,0.0,5,63.52766265598977,0,0,0,0,0,0.1,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0.1,0,1,0,0,0,0,4.0,2.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,4.33,4.0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0,4.67,human_MATCHS_2.py,0
31.58,26.81,19,1.1,4,13,1.95,5.5,2.12,15.0,5.32,1,2,13,1,1,2,84,19,1,15,4,1,1,1,0.0,1.5,2.85,1.0,2.0,2.5,5.29,3.68,4.0,7.33,5.75,3.0,4.0,5.0,0.71,0.06,0.06,0.06,31,0.29,0.06,0.1,0.42,0.61,0.87,0.0,10,48.16792731946651,0,0,0,0,0,0,0,0,0.03,0,0,2,7,0,0,3.5,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,4.0,0,0.03,0,0,0,0,4.0,0,0,0,4.57,0,0,0,1.0,0.13,0,5,0,0,0,0,0,0,0,0,3.0,13,0,5.0,0,0,0.13,0,0.13,0,0,0,0.06,0,0,0,0,0,0,0,7.77,ai_TRIANGCL_1.py,1
20.28,10.07,13,0.24,3,8,1.74,4.0,0,12.0,3.21,1,1,5,1,3,1,42,16,0,2,5,1,0,0,0.0,1.0,1.4,2.0,1.67,2.0,4.38,3.38,0,6.0,4.4,2.0,0,0,0.47,0.06,0.06,0.06,17,0.24,0.06,0.18,0.29,0.94,1.0,0.0,5,58.678249402402386,0,0,0,0,0,0.06,0,0,0,0.06,1,1,3,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,4.0,0,0,0,0,0,0,0,0,0,0,4.67,0,0,0,0,0.06,0,1,0,0,0,0,0,0,0,0,3.0,1,3,0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,3.33,4.0,ai_UWCOI21B_1.py,1
24.43,9.71,6,0.86,1,8,1.8,0.0,0,0.0,3.45,1,0,4,1,1,0,20,7,0,0,1,1,0,0,0.0,0,1.75,1.0,2.0,0,4.1,3.29,0,0,5.0,3.0,0,0,0.43,0,0.14,0.14,7,0.43,0.0,0.29,0.57,1.0,1.0,0.0,2,67.65288132150863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,ai_SNAPE_2.py,1
29.34,24.99,29,0.76,7,12,1.84,0.0,0,22.0,3.24,1,1,11,3,2,1,50,16,0,2,6,2,0,0,0.0,1.0,3.36,3.67,2.5,3.0,6.2,4.31,0,8.0,5.83,5.5,0,0,1.16,0.04,0.12,0.2,25,0.28,0.04,0.0,0.44,0.64,1.0,0.0,17,48.98328355348595,0,0,0,0,0,0,0,0,0,0.04,0,5,12,0,0,0,1,1,0.04,0,0,1,0,0,1.0,0,0,9.0,0,0,0,0,0,8.2,0,0.04,0,1,0,0,4.0,0,3,2.0,7.92,0,0,0,0,0,0,5,0,0,0,0.04,0,0,0,0,4.4,0,0,5.0,0,0,0,0.12,0.2,0,0,0,0.2,0,0,0,0,0.12,0,0,0,human_RESERVOI_1.py,0
31.17,12.77,6,0.27,4,8,1.67,2.0,0,7.0,6.29,1,1,4,2,1,1,29,10,1,2,1,0,1,1,0.0,1.0,1.5,2.5,1.0,2.0,4.28,3.1,4.0,6.0,4.0,0,2.0,3.0,0.82,0.09,0.27,0.27,11,0.36,0.09,0.18,0.36,0.91,1.0,0.0,5,66.42061260173968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0.09,0,1,0,0,0,0,0,0,0,0,4.0,1,1,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,5.0,3.0,ai_GARGOYLE_2.py,1
23.0,9.11,11,0.31,2,9,1.68,0.0,0,0.0,3.44,1,0,8,2,1,0,40,15,0,3,1,0,0,0,0.0,0,2.12,1.5,2.0,0,4.35,3.73,0,3.67,6.0,0,0,0,0.31,0,0.15,0.15,13,0.46,0.0,0.23,0.62,1.15,1.0,0.0,3,61.66212863207749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,3.0,6.0,human_NEO01_2.py,0
43.71,61.82,77,1.86,2,9,1.97,0.0,0,0.0,2.45,1,0,2,1,2,0,43,8,0,0,1,1,0,0,0.0,0,1.5,1.0,3.0,0,5.56,3.5,0,0,5.0,3.0,0,0,2.0,0,0.14,0.14,7,0.14,0.0,0.29,0.29,1.14,0.86,0.0,13,60.9408084465877,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,17,0,0,0,0,0.14,0,0.14,0,0,0,1.43,0,0,0,0,0,0,0,5.41,ai_CHEFSETC_1.py,1
26.02,10.29,10,0.48,8,12,1.85,3.0,0.0,13.5,4.55,1,2,12,2,4,2,84,19,2,11,2,0,0,0,0.0,2.0,3.92,2.5,3.75,3.0,6.82,4.95,4.0,8.0,6.5,0,0,0,0.48,0.05,0.05,0.05,44,0.18,0.05,0.09,0.27,0.43,0.95,0.0,12,44.1522787314973,0,0,0,0,1,0.02,0,0,0.09,0.02,1,1,8,0,0,3.0,0,0,0,0,0,0,0,0,0,0,1.0,0,3.0,0.02,2.0,2,0,4.0,0,0,0.02,0,0,0.02,0,1,0,0,6.12,0,0,0,0,0.05,0,6,0,0,0,0,0,0,0,0,5.5,6,10,0,0,0,0.02,0.02,0.05,7.0,0,1,0,0,0,0,0,0,0,7.0,7.17,human_MAXSCRAB_1.py,0
24.56,7.68,6,0.33,3,9,1.64,0.0,0,0.0,3.82,1,0,4,2,1,0,23,10,0,0,1,1,0,0,0.0,0,2.0,1.5,2.0,0,4.17,3.6,0,0,6.0,4.0,0,0,0.56,0,0.22,0.22,9,0.33,0.0,0.33,0.44,1.11,1.0,0.0,4,68.45620632483141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,1,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,4.0,5.0,ai_JDELAY_1.py,1
26.12,20.66,6,0.71,2,11,1.71,0.0,0,5.0,3.45,1,1,3,1,2,0,18,11,0,0,4,1,0,0,0.0,1.0,2.67,2.0,2.0,0,5.28,4.73,0,0,6.25,4.0,0,0,0.43,0.14,0.14,0.14,7,0.29,0.14,0.29,0.43,1.57,1.0,0.0,2,68.44108888571749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,ai_CHEFSEG_1.py,1
